,Date,DISTRICT,Weather Condition
19875,2020-04-21,Solukhumbu,Cloudy
19876,2020-04-22,Solukhumbu,Cloudy
19877,2020-04-23,Solukhumbu,Cloudy
19878,2020-04-24,Solukhumbu,Cloudy
19879,2020-04-25,Solukhumbu,Cloudy
19880,2020-04-26,Solukhumbu,Cloudy
19881,2020-04-27,Solukhumbu,Cloudy
19882,2020-04-28,Solukhumbu,Cloudy
19883,2020-04-29,Solukhumbu,Cloudy
19884,2020-04-30,Solukhumbu,Cloudy
19885,2020-05-01,Solukhumbu,Cloudy
19886,2020-05-02,Solukhumbu,Cloudy
19887,2020-05-03,Solukhumbu,Cloudy
19888,2020-05-04,Solukhumbu,Cloudy
19889,2020-05-05,Solukhumbu,Cloudy
19890,2020-05-06,Solukhumbu,Cloudy
19891,2020-05-07,Solukhumbu,Cloudy
19892,2020-05-08,Solukhumbu,Cloudy
19893,2020-05-09,Solukhumbu,Cloudy
19894,2020-05-10,Solukhumbu,Cloudy
19895,2020-05-11,Solukhumbu,Cloudy
19896,2020-05-12,Solukhumbu,Cloudy
19897,2020-05-13,Solukhumbu,Clear
19898,2020-05-14,Solukhumbu,Cloudy
19899,2020-05-15,Solukhumbu,Clear
19900,2020-05-16,Solukhumbu,Clear
19901,2020-05-17,Solukhumbu,Clear
19902,2020-05-18,Solukhumbu,Clear
19903,2020-05-19,Solukhumbu,Clear
19904,2020-05-20,Solukhumbu,Clear
19905,2020-05-21,Solukhumbu,Clear
19906,2020-05-22,Solukhumbu,Clear
19907,2020-05-23,Solukhumbu,Clear
19908,2020-05-24,Solukhumbu,Clear
19909,2020-05-25,Solukhumbu,Clear
19910,2020-05-26,Solukhumbu,Clear
19911,2020-05-27,Solukhumbu,Clear
19912,2020-05-28,Solukhumbu,Clear
19913,2020-05-29,Solukhumbu,Clear
19914,2020-05-30,Solukhumbu,Clear
19915,2020-05-31,Solukhumbu,Clear
19916,2020-06-01,Solukhumbu,Clear
19917,2020-06-02,Solukhumbu,Clear
19918,2020-06-03,Solukhumbu,Clear
19919,2020-06-04,Solukhumbu,Clear
19920,2020-06-05,Solukhumbu,Clear
19921,2020-06-06,Solukhumbu,Clear
19922,2020-06-07,Solukhumbu,Clear
19923,2020-06-08,Solukhumbu,Clear
19924,2020-06-09,Solukhumbu,Clear
19925,2020-06-10,Solukhumbu,Clear
19926,2020-06-11,Solukhumbu,Clear
19927,2020-06-12,Solukhumbu,Clear
19928,2020-06-13,Solukhumbu,Clear
19929,2020-06-14,Solukhumbu,Clear
19930,2020-06-15,Solukhumbu,Clear
19931,2020-06-16,Solukhumbu,Clear
19932,2020-06-17,Solukhumbu,Clear
19933,2020-06-18,Solukhumbu,Clear
19934,2020-06-19,Solukhumbu,Clear
19935,2020-06-20,Solukhumbu,Clear
19936,2020-06-21,Solukhumbu,Clear
19937,2020-06-22,Solukhumbu,Clear
19938,2020-06-23,Solukhumbu,Clear
19939,2020-06-24,Solukhumbu,Clear
19940,2020-06-25,Solukhumbu,Rainy
19941,2020-06-26,Solukhumbu,Clear
19942,2020-06-27,Solukhumbu,Clear
19943,2020-06-28,Solukhumbu,Rainy
19944,2020-06-29,Solukhumbu,Rainy
19945,2020-06-30,Solukhumbu,Rainy
19946,2020-07-01,Solukhumbu,Rainy
19947,2020-07-02,Solukhumbu,Rainy
19948,2020-07-03,Solukhumbu,Rainy
19949,2020-07-04,Solukhumbu,Rainy
19950,2020-07-05,Solukhumbu,Rainy
19951,2020-07-06,Solukhumbu,Cloudy
19952,2020-07-07,Solukhumbu,Rainy
19953,2020-07-08,Solukhumbu,Rainy
19954,2020-07-09,Solukhumbu,Rainy
19955,2020-07-10,Solukhumbu,Rainy
19956,2020-07-11,Solukhumbu,Rainy
19957,2020-07-12,Solukhumbu,Rainy
19958,2020-07-13,Solukhumbu,Cloudy
19959,2020-07-14,Solukhumbu,Rainy
19960,2020-07-15,Solukhumbu,Rainy
19961,2020-07-16,Solukhumbu,Rainy
19962,2020-07-17,Solukhumbu,Rainy
19963,2020-07-18,Solukhumbu,Rainy
19964,2020-07-19,Solukhumbu,Rainy
19965,2020-07-20,Solukhumbu,Rainy
19966,2020-07-21,Solukhumbu,Rainy
19967,2020-07-22,Solukhumbu,Rainy
19968,2020-07-23,Solukhumbu,Rainy
19969,2020-07-24,Solukhumbu,Rainy
19970,2020-07-25,Solukhumbu,Rainy
19971,2020-07-26,Solukhumbu,Rainy
19972,2020-07-27,Solukhumbu,Rainy
19973,2020-07-28,Solukhumbu,Rainy
19974,2020-07-29,Solukhumbu,Rainy
19975,2020-07-30,Solukhumbu,Rainy
19976,2020-07-31,Solukhumbu,Rainy
19977,2020-08-01,Solukhumbu,Rainy
19978,2020-08-02,Solukhumbu,Rainy
19979,2020-08-03,Solukhumbu,Cloudy
19980,2020-08-04,Solukhumbu,Rainy
19981,2020-08-05,Solukhumbu,Rainy
19982,2020-08-06,Solukhumbu,Cloudy
19983,2020-08-07,Solukhumbu,Rainy
19984,2020-08-08,Solukhumbu,Rainy
19985,2020-08-09,Solukhumbu,Rainy
19986,2020-08-10,Solukhumbu,Rainy
19987,2020-08-11,Solukhumbu,Rainy
19988,2020-08-12,Solukhumbu,Rainy
19989,2020-08-13,Solukhumbu,Rainy
19990,2020-08-14,Solukhumbu,Cloudy
19991,2020-08-15,Solukhumbu,Rainy
19992,2020-08-16,Solukhumbu,Rainy
19993,2020-08-17,Solukhumbu,Rainy
19994,2020-08-18,Solukhumbu,Rainy
19995,2020-08-19,Solukhumbu,Rainy
19996,2020-08-20,Solukhumbu,Rainy
19997,2020-08-21,Solukhumbu,Rainy
19998,2020-08-22,Solukhumbu,Rainy
19999,2020-08-23,Solukhumbu,Rainy
20000,2020-08-24,Solukhumbu,Rainy
20001,2020-08-25,Solukhumbu,Rainy
20002,2020-08-26,Solukhumbu,Rainy
20003,2020-08-27,Solukhumbu,Rainy
20004,2020-08-28,Solukhumbu,Cloudy
20005,2020-08-29,Solukhumbu,Rainy
20006,2020-08-30,Solukhumbu,Cloudy
20007,2020-08-31,Solukhumbu,Cloudy
20008,2020-09-01,Solukhumbu,Cloudy
20009,2020-09-02,Solukhumbu,Cloudy
20010,2020-09-03,Solukhumbu,Rainy
20011,2020-09-04,Solukhumbu,Cloudy
20012,2020-09-05,Solukhumbu,Cloudy
20013,2020-09-06,Solukhumbu,Cloudy
20014,2020-09-07,Solukhumbu,Cloudy
20015,2020-09-08,Solukhumbu,Cloudy
20016,2020-09-09,Solukhumbu,Cloudy
20017,2020-09-10,Solukhumbu,Cloudy
20018,2020-09-11,Solukhumbu,Cloudy
20019,2020-09-12,Solukhumbu,Cloudy
20020,2020-09-13,Solukhumbu,Cloudy
20021,2020-09-14,Solukhumbu,Cloudy
20022,2020-09-15,Solukhumbu,Cloudy
20023,2020-09-16,Solukhumbu,Cloudy
20024,2020-09-17,Solukhumbu,Cloudy
20025,2020-09-18,Solukhumbu,Cloudy
20026,2020-09-19,Solukhumbu,Cloudy
20027,2020-09-20,Solukhumbu,Cloudy
20028,2020-09-21,Solukhumbu,Cloudy
20029,2020-09-22,Solukhumbu,Cloudy
20030,2020-09-23,Solukhumbu,Cloudy
20031,2020-09-24,Solukhumbu,Cloudy
20032,2020-09-25,Solukhumbu,Cloudy
20033,2020-09-26,Solukhumbu,Cloudy
20034,2020-09-27,Solukhumbu,Cloudy
20035,2020-09-28,Solukhumbu,Cloudy
20036,2020-09-29,Solukhumbu,Cloudy
20037,2020-09-30,Solukhumbu,Cloudy
20038,2020-10-01,Solukhumbu,Cloudy
20039,2020-10-02,Solukhumbu,Cloudy
20040,2020-10-03,Solukhumbu,Cloudy
20041,2020-10-04,Solukhumbu,Cloudy
20042,2020-10-05,Solukhumbu,Cloudy
20043,2020-10-06,Solukhumbu,Cloudy
20044,2020-10-07,Solukhumbu,Cloudy
20045,2020-10-08,Solukhumbu,Cloudy
20046,2020-10-09,Solukhumbu,Cloudy
20047,2020-10-10,Solukhumbu,Cloudy
20048,2020-10-11,Solukhumbu,Cloudy
20049,2020-10-12,Solukhumbu,Cloudy
20050,2020-10-13,Solukhumbu,Cloudy
20051,2020-10-14,Solukhumbu,Cloudy
20052,2020-10-15,Solukhumbu,Cloudy
20053,2020-10-16,Solukhumbu,Cloudy
20054,2020-10-17,Solukhumbu,Cloudy
20055,2020-10-18,Solukhumbu,Cloudy
20056,2020-10-19,Solukhumbu,Cloudy
20057,2020-10-20,Solukhumbu,Cloudy
20058,2020-10-21,Solukhumbu,Cloudy
20059,2020-10-22,Solukhumbu,Cloudy
20060,2020-10-23,Solukhumbu,Cloudy
20061,2020-10-24,Solukhumbu,Cloudy
20062,2020-10-25,Solukhumbu,Cloudy
20063,2020-10-26,Solukhumbu,Cloudy
20064,2020-10-27,Solukhumbu,Cloudy
20065,2020-10-28,Solukhumbu,Cloudy
20066,2020-10-29,Solukhumbu,Cloudy
20067,2020-10-30,Solukhumbu,Cloudy
20068,2020-10-31,Solukhumbu,Cloudy
20069,2020-11-01,Solukhumbu,Cloudy
20070,2020-11-02,Solukhumbu,Cloudy
20071,2020-11-03,Solukhumbu,Cloudy
20072,2020-11-04,Solukhumbu,Cloudy
20073,2020-11-05,Solukhumbu,Cloudy
20074,2020-11-06,Solukhumbu,Cloudy
20075,2020-11-07,Solukhumbu,Cloudy
20076,2020-11-08,Solukhumbu,Cloudy
20077,2020-11-09,Solukhumbu,Cloudy
20078,2020-11-10,Solukhumbu,Cloudy
20079,2020-11-11,Solukhumbu,Cloudy
20080,2020-11-12,Solukhumbu,Cloudy
20081,2020-11-13,Solukhumbu,Cloudy
20082,2020-11-14,Solukhumbu,Cloudy
20083,2020-11-15,Solukhumbu,Cloudy
20084,2020-11-16,Solukhumbu,Cloudy
20085,2020-11-17,Solukhumbu,Cloudy
20086,2020-11-18,Solukhumbu,Cloudy
20087,2020-11-19,Solukhumbu,Cloudy
20088,2020-11-20,Solukhumbu,Cloudy
20089,2020-11-21,Solukhumbu,Cloudy
20090,2020-11-22,Solukhumbu,Cloudy
20091,2020-11-23,Solukhumbu,Cloudy
20092,2020-11-24,Solukhumbu,Cloudy
20093,2020-11-25,Solukhumbu,Cloudy
20094,2020-11-26,Solukhumbu,Cloudy
20095,2020-11-27,Solukhumbu,Cloudy
20096,2020-11-28,Solukhumbu,Cloudy
20097,2020-11-29,Solukhumbu,Cloudy
20098,2020-11-30,Solukhumbu,Cloudy
20099,2020-12-01,Solukhumbu,Cloudy
20100,2020-12-02,Solukhumbu,Cloudy
20101,2020-12-03,Solukhumbu,Cloudy
20102,2020-12-04,Solukhumbu,Cloudy
20103,2020-12-05,Solukhumbu,Cloudy
20104,2020-12-06,Solukhumbu,Cloudy
20105,2020-12-07,Solukhumbu,Cloudy
20106,2020-12-08,Solukhumbu,Cloudy
20107,2020-12-09,Solukhumbu,Cloudy
20108,2020-12-10,Solukhumbu,Cloudy
20109,2020-12-11,Solukhumbu,Cloudy
20110,2020-12-12,Solukhumbu,Cloudy
20111,2020-12-13,Solukhumbu,Cloudy
20112,2020-12-14,Solukhumbu,Cloudy
20113,2020-12-15,Solukhumbu,Cloudy
20114,2020-12-16,Solukhumbu,Cloudy
20115,2020-12-17,Solukhumbu,Cloudy
20116,2020-12-18,Solukhumbu,Cloudy
20117,2020-12-19,Solukhumbu,Cloudy
20118,2020-12-20,Solukhumbu,Cloudy
20119,2020-12-21,Solukhumbu,Cloudy
20120,2020-12-22,Solukhumbu,Cloudy
20121,2020-12-23,Solukhumbu,Cloudy
20122,2020-12-24,Solukhumbu,Cloudy
20123,2020-12-25,Solukhumbu,Cloudy
20124,2020-12-26,Solukhumbu,Cloudy
20125,2020-12-27,Solukhumbu,Cloudy
20126,2020-12-28,Solukhumbu,Cloudy
20127,2020-12-29,Solukhumbu,Cloudy
20128,2020-12-30,Solukhumbu,Cloudy
20129,2020-12-31,Solukhumbu,Cloudy
20130,2020-01-01,Sunsari,Clear
20131,2020-01-02,Sunsari,Clear
20132,2020-01-03,Sunsari,Clear
20133,2020-01-04,Sunsari,Clear
20134,2020-01-05,Sunsari,Clear
20135,2020-01-06,Sunsari,Clear
20136,2020-01-07,Sunsari,Clear
20137,2020-01-08,Sunsari,Clear
20138,2020-01-09,Sunsari,Clear
20139,2020-01-10,Sunsari,Clear
20140,2020-01-11,Sunsari,Clear
20141,2020-01-12,Sunsari,Clear
20142,2020-01-13,Sunsari,Clear
20143,2020-01-14,Sunsari,Clear
20144,2020-01-15,Sunsari,Clear
20145,2020-01-16,Sunsari,Clear
20146,2020-01-17,Sunsari,Clear
20147,2020-01-18,Sunsari,Clear
20148,2020-01-19,Sunsari,Clear
20149,2020-01-20,Sunsari,Clear
20150,2020-01-21,Sunsari,Clear
20151,2020-01-22,Sunsari,Clear
20152,2020-01-23,Sunsari,Clear
20153,2020-01-24,Sunsari,Clear
20154,2020-01-25,Sunsari,Clear
20155,2020-01-26,Sunsari,Clear
20156,2020-01-27,Sunsari,Clear
20157,2020-01-28,Sunsari,Clear
20158,2020-01-29,Sunsari,Clear
20159,2020-01-30,Sunsari,Clear
20160,2020-01-31,Sunsari,Clear
20161,2020-02-01,Sunsari,Clear
20162,2020-02-02,Sunsari,Clear
20163,2020-02-03,Sunsari,Clear
20164,2020-02-04,Sunsari,Clear
20165,2020-02-05,Sunsari,Clear
20166,2020-02-06,Sunsari,Clear
20167,2020-02-07,Sunsari,Clear
20168,2020-02-08,Sunsari,Clear
20169,2020-02-09,Sunsari,Clear
20170,2020-02-10,Sunsari,Clear
20171,2020-02-11,Sunsari,Clear
20172,2020-02-12,Sunsari,Clear
20173,2020-02-13,Sunsari,Clear
20174,2020-02-14,Sunsari,Clear
20175,2020-02-15,Sunsari,Clear
20176,2020-02-16,Sunsari,Clear
20177,2020-02-17,Sunsari,Clear
20178,2020-02-18,Sunsari,Clear
20179,2020-02-19,Sunsari,Clear
20180,2020-02-20,Sunsari,Clear
20181,2020-02-21,Sunsari,Clear
20182,2020-02-22,Sunsari,Clear
20183,2020-02-23,Sunsari,Clear
20184,2020-02-24,Sunsari,Clear
20185,2020-02-25,Sunsari,Clear
20186,2020-02-26,Sunsari,Clear
20187,2020-02-27,Sunsari,Clear
20188,2020-02-28,Sunsari,Clear
20189,2020-02-29,Sunsari,Clear
20190,2020-03-01,Sunsari,Clear
20191,2020-03-02,Sunsari,Clear
20192,2020-03-03,Sunsari,Clear
20193,2020-03-04,Sunsari,Clear
20194,2020-03-05,Sunsari,Clear
20195,2020-03-06,Sunsari,Clear
20196,2020-03-07,Sunsari,Clear
20197,2020-03-08,Sunsari,Clear
20198,2020-03-09,Sunsari,Clear
20199,2020-03-10,Sunsari,Clear
20200,2020-03-11,Sunsari,Clear
20201,2020-03-12,Sunsari,Clear
20202,2020-03-13,Sunsari,Clear
20203,2020-03-14,Sunsari,Clear
20204,2020-03-15,Sunsari,Clear
20205,2020-03-16,Sunsari,Clear
20206,2020-03-17,Sunsari,Clear
20207,2020-03-18,Sunsari,Clear
20208,2020-03-19,Sunsari,Clear
20209,2020-03-20,Sunsari,Clear
20210,2020-03-21,Sunsari,Clear
20211,2020-03-22,Sunsari,Clear
20212,2020-03-23,Sunsari,Clear
20213,2020-03-24,Sunsari,Clear
20214,2020-03-25,Sunsari,Clear
20215,2020-03-26,Sunsari,Clear
20216,2020-03-27,Sunsari,Clear
20217,2020-03-28,Sunsari,Clear
20218,2020-03-29,Sunsari,Clear
20219,2020-03-30,Sunsari,Clear
20220,2020-03-31,Sunsari,Clear
20221,2020-04-01,Sunsari,Clear
20222,2020-04-02,Sunsari,Clear
20223,2020-04-03,Sunsari,Clear
20224,2020-04-04,Sunsari,Clear
20225,2020-04-05,Sunsari,Clear
20226,2020-04-06,Sunsari,Clear
20227,2020-04-07,Sunsari,Clear
20228,2020-04-08,Sunsari,Clear
20229,2020-04-09,Sunsari,Clear
20230,2020-04-10,Sunsari,Clear
20231,2020-04-11,Sunsari,Clear
20232,2020-04-12,Sunsari,Clear
20233,2020-04-13,Sunsari,Clear
20234,2020-04-14,Sunsari,Clear
20235,2020-04-15,Sunsari,Clear
20236,2020-04-16,Sunsari,Clear
20237,2020-04-17,Sunsari,Clear
20238,2020-04-18,Sunsari,Clear
20239,2020-04-19,Sunsari,Clear
20240,2020-04-20,Sunsari,Clear
20241,2020-04-21,Sunsari,Clear
20242,2020-04-22,Sunsari,Clear
20243,2020-04-23,Sunsari,Clear
20244,2020-04-24,Sunsari,Clear
20245,2020-04-25,Sunsari,Clear
20246,2020-04-26,Sunsari,Clear
20247,2020-04-27,Sunsari,Clear
20248,2020-04-28,Sunsari,Clear
20249,2020-04-29,Sunsari,Clear
20250,2020-04-30,Sunsari,Clear
20251,2020-05-01,Sunsari,Clear
20252,2020-05-02,Sunsari,Clear
20253,2020-05-03,Sunsari,Clear
20254,2020-05-04,Sunsari,Clear
20255,2020-05-05,Sunsari,Clear
20256,2020-05-06,Sunsari,Clear
20257,2020-05-07,Sunsari,Clear
20258,2020-05-08,Sunsari,Clear
20259,2020-05-09,Sunsari,Clear
20260,2020-05-10,Sunsari,Clear
20261,2020-05-11,Sunsari,Clear
20262,2020-05-12,Sunsari,Clear
20263,2020-05-13,Sunsari,Clear
20264,2020-05-14,Sunsari,Clear
20265,2020-05-15,Sunsari,Clear
20266,2020-05-16,Sunsari,Clear
20267,2020-05-17,Sunsari,Clear
20268,2020-05-18,Sunsari,Clear
20269,2020-05-19,Sunsari,Clear
20270,2020-05-20,Sunsari,Clear
20271,2020-05-21,Sunsari,Clear
20272,2020-05-22,Sunsari,Clear
20273,2020-05-23,Sunsari,Clear
20274,2020-05-24,Sunsari,Clear
20275,2020-05-25,Sunsari,Clear
20276,2020-05-26,Sunsari,Clear
20277,2020-05-27,Sunsari,Clear
20278,2020-05-28,Sunsari,Rainy
20279,2020-05-29,Sunsari,Rainy
20280,2020-05-30,Sunsari,Clear
20281,2020-05-31,Sunsari,Clear
20282,2020-06-01,Sunsari,Clear
20283,2020-06-02,Sunsari,Clear
20284,2020-06-03,Sunsari,Clear
20285,2020-06-04,Sunsari,Clear
20286,2020-06-05,Sunsari,Clear
20287,2020-06-06,Sunsari,Rainy
20288,2020-06-07,Sunsari,Rainy
20289,2020-06-08,Sunsari,Rainy
20290,2020-06-09,Sunsari,Rainy
20291,2020-06-10,Sunsari,Clear
20292,2020-06-11,Sunsari,Rainy
20293,2020-06-12,Sunsari,Rainy
20294,2020-06-13,Sunsari,Clear
20295,2020-06-14,Sunsari,Clear
20296,2020-06-15,Sunsari,Rainy
20297,2020-06-16,Sunsari,Rainy
20298,2020-06-17,Sunsari,Rainy
20299,2020-06-18,Sunsari,Rainy
20300,2020-06-19,Sunsari,Rainy
20301,2020-06-20,Sunsari,Rainy
20302,2020-06-21,Sunsari,Rainy
20303,2020-06-22,Sunsari,Rainy
20304,2020-06-23,Sunsari,Rainy
20305,2020-06-24,Sunsari,Rainy
20306,2020-06-25,Sunsari,Rainy
20307,2020-06-26,Sunsari,Rainy
20308,2020-06-27,Sunsari,Rainy
20309,2020-06-28,Sunsari,Rainy
20310,2020-06-29,Sunsari,Rainy
20311,2020-06-30,Sunsari,Rainy
20312,2020-07-01,Sunsari,Rainy
20313,2020-07-02,Sunsari,Rainy
20314,2020-07-03,Sunsari,Rainy
20315,2020-07-04,Sunsari,Rainy
20316,2020-07-05,Sunsari,Rainy
20317,2020-07-06,Sunsari,Rainy
20318,2020-07-07,Sunsari,Rainy
20319,2020-07-08,Sunsari,Rainy
20320,2020-07-09,Sunsari,Rainy
20321,2020-07-10,Sunsari,Rainy
20322,2020-07-11,Sunsari,Rainy
20323,2020-07-12,Sunsari,Rainy
20324,2020-07-13,Sunsari,Rainy
20325,2020-07-14,Sunsari,Rainy
20326,2020-07-15,Sunsari,Rainy
20327,2020-07-16,Sunsari,Rainy
20328,2020-07-17,Sunsari,Rainy
20329,2020-07-18,Sunsari,Rainy
20330,2020-07-19,Sunsari,Rainy
20331,2020-07-20,Sunsari,Rainy
20332,2020-07-21,Sunsari,Rainy
20333,2020-07-22,Sunsari,Rainy
20334,2020-07-23,Sunsari,Rainy
20335,2020-07-24,Sunsari,Rainy
20336,2020-07-25,Sunsari,Rainy
20337,2020-07-26,Sunsari,Rainy
20338,2020-07-27,Sunsari,Rainy
20339,2020-07-28,Sunsari,Rainy
20340,2020-07-29,Sunsari,Rainy
20341,2020-07-30,Sunsari,Rainy
20342,2020-07-31,Sunsari,Rainy
20343,2020-08-01,Sunsari,Rainy
20344,2020-08-02,Sunsari,Rainy
20345,2020-08-03,Sunsari,Rainy
20346,2020-08-04,Sunsari,Rainy
20347,2020-08-05,Sunsari,Rainy
20348,2020-08-06,Sunsari,Rainy
20349,2020-08-07,Sunsari,Rainy
20350,2020-08-08,Sunsari,Rainy
20351,2020-08-09,Sunsari,Rainy
20352,2020-08-10,Sunsari,Rainy
20353,2020-08-11,Sunsari,Rainy
20354,2020-08-12,Sunsari,Rainy
20355,2020-08-13,Sunsari,Rainy
20356,2020-08-14,Sunsari,Rainy
20357,2020-08-15,Sunsari,Rainy
20358,2020-08-16,Sunsari,Rainy
20359,2020-08-17,Sunsari,Rainy
20360,2020-08-18,Sunsari,Rainy
20361,2020-08-19,Sunsari,Rainy
20362,2020-08-20,Sunsari,Rainy
20363,2020-08-21,Sunsari,Rainy
20364,2020-08-22,Sunsari,Rainy
20365,2020-08-23,Sunsari,Rainy
20366,2020-08-24,Sunsari,Rainy
20367,2020-08-25,Sunsari,Rainy
20368,2020-08-26,Sunsari,Rainy
20369,2020-08-27,Sunsari,Rainy
20370,2020-08-28,Sunsari,Rainy
20371,2020-08-29,Sunsari,Rainy
20372,2020-08-30,Sunsari,Rainy
20373,2020-08-31,Sunsari,Rainy
20374,2020-09-01,Sunsari,Rainy
20375,2020-09-02,Sunsari,Rainy
20376,2020-09-03,Sunsari,Rainy
20377,2020-09-04,Sunsari,Rainy
20378,2020-09-05,Sunsari,Rainy
20379,2020-09-06,Sunsari,Rainy
20380,2020-09-07,Sunsari,Rainy
20381,2020-09-08,Sunsari,Rainy
20382,2020-09-09,Sunsari,Rainy
20383,2020-09-10,Sunsari,Rainy
20384,2020-09-11,Sunsari,Rainy
20385,2020-09-12,Sunsari,Rainy
20386,2020-09-13,Sunsari,Rainy
20387,2020-09-14,Sunsari,Rainy
20388,2020-09-15,Sunsari,Rainy
20389,2020-09-16,Sunsari,Rainy
20390,2020-09-17,Sunsari,Rainy
20391,2020-09-18,Sunsari,Rainy
20392,2020-09-19,Sunsari,Rainy
20393,2020-09-20,Sunsari,Rainy
20394,2020-09-21,Sunsari,Rainy
20395,2020-09-22,Sunsari,Cloudy
20396,2020-09-23,Sunsari,Rainy
20397,2020-09-24,Sunsari,Rainy
20398,2020-09-25,Sunsari,Rainy
20399,2020-09-26,Sunsari,Cloudy
20400,2020-09-27,Sunsari,Cloudy
20401,2020-09-28,Sunsari,Rainy
20402,2020-09-29,Sunsari,Cloudy
20403,2020-09-30,Sunsari,Cloudy
20404,2020-10-01,Sunsari,Cloudy
20405,2020-10-02,Sunsari,Cloudy
20406,2020-10-03,Sunsari,Cloudy
20407,2020-10-04,Sunsari,Cloudy
20408,2020-10-05,Sunsari,Cloudy
20409,2020-10-06,Sunsari,Cloudy
20410,2020-10-07,Sunsari,Cloudy
20411,2020-10-08,Sunsari,Cloudy
20412,2020-10-09,Sunsari,Cloudy
20413,2020-10-10,Sunsari,Cloudy
20414,2020-10-11,Sunsari,Cloudy
20415,2020-10-12,Sunsari,Cloudy
20416,2020-10-13,Sunsari,Cloudy
20417,2020-10-14,Sunsari,Cloudy
20418,2020-10-15,Sunsari,Clear
20419,2020-10-16,Sunsari,Cloudy
20420,2020-10-17,Sunsari,Clear
20421,2020-10-18,Sunsari,Clear
20422,2020-10-19,Sunsari,Clear
20423,2020-10-20,Sunsari,Clear
20424,2020-10-21,Sunsari,Clear
20425,2020-10-22,Sunsari,Clear
20426,2020-10-23,Sunsari,Clear
20427,2020-10-24,Sunsari,Clear
20428,2020-10-25,Sunsari,Clear
20429,2020-10-26,Sunsari,Clear
20430,2020-10-27,Sunsari,Clear
20431,2020-10-28,Sunsari,Clear
20432,2020-10-29,Sunsari,Clear
20433,2020-10-30,Sunsari,Clear
20434,2020-10-31,Sunsari,Clear
20435,2020-11-01,Sunsari,Clear
20436,2020-11-02,Sunsari,Clear
20437,2020-11-03,Sunsari,Clear
20438,2020-11-04,Sunsari,Clear
20439,2020-11-05,Sunsari,Clear
20440,2020-11-06,Sunsari,Clear
20441,2020-11-07,Sunsari,Clear
20442,2020-11-08,Sunsari,Clear
20443,2020-11-09,Sunsari,Clear
20444,2020-11-10,Sunsari,Clear
20445,2020-11-11,Sunsari,Clear
20446,2020-11-12,Sunsari,Clear
20447,2020-11-13,Sunsari,Clear
20448,2020-11-14,Sunsari,Clear
20449,2020-11-15,Sunsari,Clear
20450,2020-11-16,Sunsari,Clear
20451,2020-11-17,Sunsari,Clear
20452,2020-11-18,Sunsari,Clear
20453,2020-11-19,Sunsari,Clear
20454,2020-11-20,Sunsari,Clear
20455,2020-11-21,Sunsari,Clear
20456,2020-11-22,Sunsari,Clear
20457,2020-11-23,Sunsari,Clear
20458,2020-11-24,Sunsari,Clear
20459,2020-11-25,Sunsari,Clear
20460,2020-11-26,Sunsari,Clear
20461,2020-11-27,Sunsari,Clear
20462,2020-11-28,Sunsari,Clear
20463,2020-11-29,Sunsari,Clear
20464,2020-11-30,Sunsari,Clear
20465,2020-12-01,Sunsari,Clear
20466,2020-12-02,Sunsari,Clear
20467,2020-12-03,Sunsari,Clear
20468,2020-12-04,Sunsari,Clear
20469,2020-12-05,Sunsari,Clear
20470,2020-12-06,Sunsari,Clear
20471,2020-12-07,Sunsari,Clear
20472,2020-12-08,Sunsari,Clear
20473,2020-12-09,Sunsari,Clear
20474,2020-12-10,Sunsari,Clear
20475,2020-12-11,Sunsari,Clear
20476,2020-12-12,Sunsari,Clear
20477,2020-12-13,Sunsari,Clear
20478,2020-12-14,Sunsari,Clear
20479,2020-12-15,Sunsari,Clear
20480,2020-12-16,Sunsari,Clear
20481,2020-12-17,Sunsari,Clear
20482,2020-12-18,Sunsari,Clear
20483,2020-12-19,Sunsari,Clear
20484,2020-12-20,Sunsari,Clear
20485,2020-12-21,Sunsari,Clear
20486,2020-12-22,Sunsari,Clear
20487,2020-12-23,Sunsari,Clear
20488,2020-12-24,Sunsari,Clear
20489,2020-12-25,Sunsari,Clear
20490,2020-12-26,Sunsari,Clear
20491,2020-12-27,Sunsari,Clear
20492,2020-12-28,Sunsari,Clear
20493,2020-12-29,Sunsari,Clear
20494,2020-12-30,Sunsari,Clear
20495,2020-12-31,Sunsari,Clear
20496,2020-01-01,Surkhet,Clear
20497,2020-01-02,Surkhet,Clear
20498,2020-01-03,Surkhet,Clear
20499,2020-01-04,Surkhet,Clear
20500,2020-01-05,Surkhet,Clear
20501,2020-01-06,Surkhet,Clear
20502,2020-01-07,Surkhet,Clear
20503,2020-01-08,Surkhet,Clear
20504,2020-01-09,Surkhet,Clear
20505,2020-01-10,Surkhet,Clear
20506,2020-01-11,Surkhet,Clear
20507,2020-01-12,Surkhet,Clear
20508,2020-01-13,Surkhet,Clear
20509,2020-01-14,Surkhet,Clear
20510,2020-01-15,Surkhet,Clear
20511,2020-01-16,Surkhet,Clear
20512,2020-01-17,Surkhet,Clear
20513,2020-01-18,Surkhet,Clear
20514,2020-01-19,Surkhet,Clear
20515,2020-01-20,Surkhet,Clear
20516,2020-01-21,Surkhet,Clear
20517,2020-01-22,Surkhet,Clear
20518,2020-01-23,Surkhet,Clear
20519,2020-01-24,Surkhet,Clear
20520,2020-01-25,Surkhet,Clear
20521,2020-01-26,Surkhet,Clear
